timestamp,open,high,low,close,volume
4/20/2018,167.79,168.43,166.45,166.83,8707409
4/19/2018,166.2,168.33,165.2,168.1,21920301
4/18/2018,166.88,168.12,165.77,166.36,20969568
4/17/2018,165.83,169,165.66,168.66,22743029
4/16/2018,165.7249,165.78,163.39,164.83,18119435
4/13/2018,164.58,165.7036,163.77,164.52,19990561
4/12/2018,166.98,167.45,163.1,163.87,38262956
4/11/2018,165.36,168.65,163.25,166.32,56144633
4/10/2018,157.93,165.98,157.01,165.04,58947041
4/9/2018,157.82,160.53,156.04,157.93,34915227
4/6/2018,157.73,161.42,156.81,157.2,41644812
4/5/2018,161.56,161.575,156.65,159.34,41449609
4/4/2018,152.025,155.56,150.51,155.1,49885584
4/3/2018,156.55,157.39,150.81,156.11,42543865
4/2/2018,157.81,159.2,154.111,155.39,36795991
3/29/2018,155.15,161.42,154.14,159.79,59434293
3/28/2018,151.65,155.88,150.8,153.03,60029170
3/27/2018,156.31,162.85,150.75,152.22,76787884
3/26/2018,160.82,161.1,149.02,160.06,125438294
3/23/2018,165.44,167.1,159.02,159.39,52306891
3/22/2018,166.13,170.27,163.72,164.89,73389988
3/21/2018,164.8,173.4,163.3,169.39,105350867
3/20/2018,167.47,170.2,161.95,168.15,128925534
3/19/2018,177.01,177.17,170.06,172.56,86897749
3/16/2018,184.49,185.33,183.41,185.09,23090480
3/15/2018,183.24,184,182.19,183.86,15461869
3/14/2018,182.6,184.25,181.85,184.19,16426843
3/13/2018,185.61,185.99,181.11,181.88,17742312
3/12/2018,185.23,186.1,184.22,184.76,14873538
3/9/2018,183.91,185.51,183.21,185.23,17952177
3/8/2018,183.56,184.4,181.45,182.34,15336555
3/7/2018,178.74,183.82,178.07,183.71,19097293
3/6/2018,181.78,182.38,179.11,179.78,15086784
3/5/2018,176.2,181.1475,175.89,180.4,16189280
3/2/2018,173.29,177.11,172.99,176.62,20025905
3/1/2018,179.01,180.12,174.41,175.94,23201626
2/28/2018,182.3,182.88,178.14,178.32,18208084
2/27/2018,184.45,184.7,181.46,181.46,15649326
2/26/2018,184.58,185.66,183.2228,184.93,17418814
2/23/2018,179.9,183.39,179.51,183.29,18621950
2/22/2018,178.7,180.21,177.41,178.99,17085490
2/21/2018,176.71,181.27,176.4,177.91,22844006
2/20/2018,175.77,177.95,175.11,176.01,20887317
2/16/2018,178.99,179.88,176.3,177.36,20475445
2/15/2018,180.5,180.5,176.84,179.96,20554092
2/14/2018,173.45,179.81,173.2119,179.52,27963758
2/13/2018,175.62,175.97,173.1,173.15,20880702
2/12/2018,177.06,177.545,171.84,176.41,31697374
2/9/2018,174.76,176.9,167.18,176.11,37214470
2/8/2018,181.01,181.84,171.4815,171.58,35672214
2/7/2018,184.15,185.0817,179.95,180.18,26891282
2/6/2018,178.57,185.77,177.74,185.31,36829710
2/5/2018,186.93,190.61,180.61,181.26,29852293
2/2/2018,192.04,194.21,189.98,190.28,25514560
2/1/2018,188.22,195.32,187.89,193.09,53608910
1/31/2018,188.37,189.83,185.22,186.89,27299152
1/30/2018,183.01,188.18,181.84,187.12,20382841
1/29/2018,188.75,188.84,185.6301,185.98,20022931
1/26/2018,187.75,190,186.81,190,16652197
1/25/2018,187.95,188.62,186.6,187.48,16698537
1/24/2018,189.89,190.66,186.52,186.55,22992031
1/23/2018,186.05,189.55,185.55,189.35,24956444
1/22/2018,180.8,185.39,180.41,185.37,20567285
1/19/2018,180.85,182.37,180.1702,181.29,26266081
1/18/2018,178.13,180.98,177.08,179.8,22783759
1/17/2018,179.26,179.32,175.8,177.6,27356988
1/16/2018,181.5,181.75,178.04,178.39,35027166
1/12/2018,178.06,181.48,177.4,179.37,76645626
1/11/2018,188.4,188.4,187.38,187.77,8855144
1/10/2018,186.94,187.89,185.63,187.84,10464528
1/9/2018,188.7,188.8,187.1,187.87,12342722
1/8/2018,187.2,188.9,186.33,188.28,14719216
1/5/2018,185.59,186.9,184.93,186.85,13042388
1/4/2018,184.9,186.21,184.0996,184.33,13554357
1/3/2018,181.88,184.78,181.33,184.67,16595495
1/2/2018,177.68,181.58,177.55,181.42,17694891
12/29/2017,178,178.85,176.46,176.46,10028758
12/28/2017,177.95,178.9367,177.68,177.92,11008996
12/27/2017,176.55,178.44,176.26,177.62,9296258
12/26/2017,176.63,177,174.67,175.99,8726829
12/22/2017,177.14,177.53,176.23,177.2,8462491
12/21/2017,177.94,178.68,177.05,177.45,11050969
12/20/2017,179.81,179.81,177.36,177.89,11754823
12/19/2017,179.95,180.08,178.22,179.51,14769239
12/18/2017,181.01,181.3,179.75,180.82,17014337
12/15/2017,179.02,180.4934,178.36,180.18,26225100
12/14/2017,178.29,180.3601,177.68,178.39,13393757
12/13/2017,177.3,179.16,177.25,178.3,14406776
12/12/2017,178.6,179.18,176.6,176.96,16675275
12/11/2017,179.3,180.22,178.8,179.04,12630207
12/8/2017,181.53,182.28,178.7401,179,19377310
12/7/2017,175.8,180.39,175.8,180.14,19588217
12/6/2017,172.5,176.77,171.9,176.06,20059293
12/5/2017,170.45,175.38,169.01,172.83,20028656
12/4/2017,176.29,176.57,170.79,171.47,24184006
12/1/2017,176.03,177.48,172.34,175.1,19966643
11/30/2017,176.85,178.275,175.2,177.18,25127073
11/29/2017,181.89,181.97,174,175.13,41843917
11/28/2017,183.51,184.25,182.09,182.42,13761926
11/27/2017,182.56,183.73,181.99,183.03,12249740
