timestamp,open,high,low,close,volume
4/20/2018,179.36,181.39,177.53,178.96,6019625
4/19/2018,183.26,183.63,179.52,181.39,11975885
4/18/2018,178.9,182.88,177.64,182.68,16972731
4/17/2018,174.83,179.34,174.83,178.7,16285805
4/16/2018,172.01,174.79,171.01,174.7,9876207
4/13/2018,176.72,176.8,171.07,172.04,13526198
4/12/2018,175.93,177.9,174.56,175.92,11133871
4/11/2018,176.48,178.16,174.74,175.36,10170536
4/10/2018,175.1,177.88,173.85,177.1,20596194
4/9/2018,169.75,172.72,168.61,169.87,14717312
4/6/2018,169.84,172.27,166.4,167.52,18209969
4/5/2018,175.48,176.56,171.17,172.57,18250947
4/4/2018,166.88,172.4099,166.13,172.07,24573593
4/3/2018,179.26,179.58,173,174.67,19975067
4/2/2018,182.81,183.51,175.75,177.61,16028747
3/29/2018,180.88,185.13,178.62,183.54,16378866
3/28/2018,180.73,183.44,177.57,178.91,20081071
3/27/2018,192.24,192.25,180.66,181.89,16627873
3/26/2018,187.89,190.62,184.32,190.5,16758711
3/23/2018,186.85,188.48,180.401,181.2,18714404
3/22/2018,190.75,192.39,184.6,184.65,25355700
3/21/2018,198.8,198.88,194.57,195.3,12047301
3/20/2018,194.95,199.21,194.54,198.95,11952024
3/19/2018,198,198.43,192.801,194.53,19681421
3/16/2018,198.4,200.38,197.26,200.28,26948659
3/15/2018,198.44,201.5,196.52,199.06,33626797
3/14/2018,190.29,193.63,190.22,192.56,20032271
3/13/2018,193.88,194.25,187.39,188.41,14826665
3/12/2018,192.3,194.4,190.9,192.74,17826186
3/9/2018,189.64,190.7,188.01,190.55,14208356
3/8/2018,189.05,190.23,186.5699,187.18,14331400
3/7/2018,184.37,189.07,184.32,189.05,13728910
3/6/2018,185.19,188.01,184.82,187.37,17856088
3/5/2018,179.41,181.95,177.07,181.6,15656661
3/2/2018,178.01,180.23,175.45,179.76,18909073
3/1/2018,186.18,187.48,180.05,181.99,17286309
2/28/2018,187.25,188.24,185,186.14,19367576
2/27/2018,192.59,193.5667,187.21,188.26,23218450
2/26/2018,194.46,195.15,190.65,194.19,19463072
2/23/2018,190.18,193.405,189.95,193.29,16937275
2/22/2018,190.2,190.74,187.77,188.75,12282843
2/21/2018,189.37,193.17,188.46,188.82,22071585
2/20/2018,183.67,188.83,183,187.19,14854901
2/16/2018,186.75,188.27,183.54,183.68,16114051
2/15/2018,189.25,189.56,184.431,187.45,14361054
2/14/2018,179.22,186.93,178.9002,186.76,21047363
2/13/2018,177.42,182.15,177,179.25,15506955
2/12/2018,180.44,180.79,175.0861,177.44,18280259
2/9/2018,175.12,177.6164,168.88,176.67,28049543
2/8/2018,182.27,183.1,171.39,173.7,32051274
2/7/2018,183.5,186.83,180.3,180.3,19672104
2/6/2018,174.72,185.59,174.17,185.17,35804470
2/5/2018,183.7,190.4699,179.9,180.53,31083967
2/2/2018,194.79,195.68,186.8,187.31,32233916
2/1/2018,192.75,199.49,191.14,192.22,52628863
1/31/2018,202.82,206.2,202.8,204.29,26982494
1/30/2018,198.68,202.54,196.49,199.66,23377519
1/29/2018,204.83,205.69,201.82,203.01,21908591
1/26/2018,200.33,205.23,199.21,205.22,23768628
1/25/2018,196.34,199.59,194.1001,198.33,23421605
1/24/2018,194.71,198.86,192.4,195.53,34497260
1/23/2018,185.28,192.4,183.54,192.28,31305926
1/22/2018,184.975,185.04,181.68,184.02,16016347
1/19/2018,185.15,185.239,182.8,184.05,15349322
1/18/2018,184.28,185.845,182.69,184.4,14190653
1/17/2018,183.3,184.8,179.32,183.83,21346502
1/16/2018,190.4,191.74,181.75,182.4,27428505
1/12/2018,189.91,190.2,187.25,187.79,11789627
1/11/2018,189.73,190.43,188.1,188.75,12400372
1/10/2018,188.1,190.39,186.58,189.79,17943839
1/9/2018,191.13,192.49,188,190.8,19495092
1/8/2018,190.46,191.66,189.07,190.33,16230147
1/5/2018,187.17,190.75,186.301,190.7,18168345
1/4/2018,185.9,187.7472,184.43,185.71,19473795
1/3/2018,185.19,185.635,181.4,184,20121856
1/2/2018,176.399,184.1,175.7,183.65,29916943
12/29/2017,172.28,173.67,171.2,172.43,9704583
12/28/2017,173.04,173.53,171.67,172.3,9508057
12/27/2017,172.29,173.87,171.73,172.97,10152340
12/26/2017,174.55,175.15,171.73,172.33,12913823
12/22/2017,175.94,176.66,175.04,176.29,12524722
12/21/2017,172.85,176.25,172.6508,175.32,14812355
12/20/2017,171.59,172.9,170.8,172.64,17121392
12/19/2017,171.6,173,170.51,171.28,23936180
12/18/2017,174.271,174.7,172.37,173.37,17023342
12/15/2017,172.97,173.55,170,173.55,41356671
12/14/2017,173.28,173.39,169.61,171.75,32830024
12/13/2017,175.19,177.7,174.3,176.47,18653366
12/12/2017,178,178.16,173.77,174.64,22656450
12/11/2017,179.19,180.68,178.15,179.29,15626196
12/8/2017,177.72,178.96,176.37,177.62,23543371
12/7/2017,173.76,175.82,172.26,174.47,15697869
12/6/2017,168.3,173.23,167.8653,172.63,23897802
12/5/2017,165.28,172.96,164.25,168.96,31609904
12/4/2017,177.2,177.58,168.26,169.58,35895142
12/1/2017,175.27,179.8,173.8,174.61,26782304
11/30/2017,179.53,179.8,176.32,177.08,25851122
11/29/2017,185.25,185.41,173.62,179.91,40204058
11/28/2017,188.83,189.1,186.5,186.69,13378145
11/27/2017,190.49,191.4503,187.55,188.03,14952763
