timestamp,open,high,low,close,volume
4/20/2018 11:57,295.202,295.54,295.17,295.3411,2200
4/20/2018 11:56,295.5,295.5,294.8762,295.28,12168
4/20/2018 11:55,295.59,295.65,295.5318,295.575,600
4/20/2018 11:54,295.642,295.642,295.36,295.43,1200
4/20/2018 11:53,295.9,295.9,295.51,295.6,4798
4/20/2018 11:52,295.34,296,295.34,295.905,8605
4/20/2018 11:51,295.3,295.469,295.21,295.21,1700
4/20/2018 11:50,295.39,295.49,295.2995,295.31,3073
4/20/2018 11:49,295.33,295.48,295.19,295.48,2300
4/20/2018 11:48,295.28,295.64,295.205,295.44,7022
4/20/2018 11:47,295.34,295.34,295.09,295.23,1500
4/20/2018 11:46,294.85,295.38,294.85,295.2314,4550
4/20/2018 11:45,295.18,295.2296,294.85,294.925,5021
4/20/2018 11:44,295.41,295.429,295.26,295.26,2000
4/20/2018 11:43,295.39,295.51,295.37,295.435,1300
4/20/2018 11:42,295.02,295.2885,295.01,295.2885,2000
4/20/2018 11:41,295.41,295.4102,294.9117,294.9117,8036
4/20/2018 11:40,295.2224,295.5,295.2224,295.4779,3700
4/20/2018 11:39,295.26,295.55,295.06,295.19,7630
4/20/2018 11:38,295.43,295.59,295.18,295.183,9625
4/20/2018 11:37,295.35,295.49,295.3,295.3,3450
4/20/2018 11:36,295.7648,296.15,295.25,295.25,17615
4/20/2018 11:35,295.54,295.79,295.54,295.68,3200
4/20/2018 11:34,295.706,295.706,295.32,295.475,8853
4/20/2018 11:33,295.51,295.92,295.48,295.6602,13567
4/20/2018 11:32,294.99,295.87,294.87,295.6584,24198
4/20/2018 11:31,294.35,295,294.34,294.99,6794
4/20/2018 11:30,294.8248,294.8248,294.25,294.39,13623
4/20/2018 11:29,294.9,295,294.7011,294.83,5646
4/20/2018 11:28,294.525,295.07,294.525,294.9498,8233
4/20/2018 11:27,294.635,294.77,294.45,294.55,6400
4/20/2018 11:26,294.7,294.84,294.54,294.7875,4250
4/20/2018 11:25,294.68,294.7247,294.36,294.6999,6243
4/20/2018 11:24,294.54,294.76,294.38,294.58,14735
4/20/2018 11:23,294.71,294.85,294.45,294.5947,7145
4/20/2018 11:22,295.26,295.399,294.4,294.65,25183
4/20/2018 11:21,295.62,295.83,294.9,295.26,21044
4/20/2018 11:20,295.58,295.8061,295.35,295.7196,11152
4/20/2018 11:19,295.61,295.989,295.52,295.6248,12118
4/20/2018 11:18,295.384,295.68,295.21,295.5248,7300
4/20/2018 11:17,295.68,295.83,295.17,295.17,17918
4/20/2018 11:16,295.49,295.83,295.4025,295.77,23116
4/20/2018 11:15,295.2712,295.6,295.15,295.47,10896
4/20/2018 11:14,295.27,295.4,295.01,295.115,8496
4/20/2018 11:13,295.21,295.44,294.85,295.27,18984
4/20/2018 11:12,295.79,295.79,295.1102,295.12,9479
4/20/2018 11:11,295.52,295.789,295.35,295.75,10151
4/20/2018 11:10,295.9483,295.9483,295.54,295.54,16265
4/20/2018 11:09,295.961,296.07,295.77,296,6255
4/20/2018 11:08,296.09,296.21,295.64,296.0632,7364
4/20/2018 11:07,296.15,296.23,296.09,296.09,5023
4/20/2018 11:06,296.015,296.39,295.93,296.0657,9186
4/20/2018 11:05,295.81,296.23,295.64,296.01,11101
4/20/2018 11:04,295.75,295.97,295.54,295.865,11157
4/20/2018 11:03,296.3,296.41,295.72,295.79,22113
4/20/2018 11:02,296.691,296.9599,296.33,296.3963,5967
4/20/2018 11:01,296.6,296.9599,296.39,296.9599,4550
4/20/2018 11:00,296.53,296.66,296.31,296.56,7126
4/20/2018 10:59,296.59,296.8,296.45,296.55,4711
4/20/2018 10:58,296.99,297.16,296.6,296.6,3751
4/20/2018 10:57,297.04,297.07,296.695,296.9401,2050
4/20/2018 10:56,296.504,297.07,296.33,296.8747,11851
4/20/2018 10:55,296.06,296.8,296.06,296.5,7518
4/20/2018 10:54,296.35,296.47,295.76,295.9952,12335
4/20/2018 10:53,296.64,296.76,296.41,296.41,6556
4/20/2018 10:52,297.239,297.44,296.61,296.81,14911
4/20/2018 10:51,297.488,297.83,295.9401,297.08,62121
4/20/2018 10:50,297.31,297.5699,297.15,297.45,8562
4/20/2018 10:49,297.5,297.5,297.31,297.31,7546
4/20/2018 10:48,297.57,297.775,297.5439,297.5439,5049
4/20/2018 10:47,297.3478,297.7807,297.25,297.7,6399
4/20/2018 10:46,298.02,298.1,297.24,297.355,11390
4/20/2018 10:45,298.12,298.19,297.92,298.19,9848
4/20/2018 10:44,298.02,298.4,297.94,298.15,18489
4/20/2018 10:43,298.38,298.4775,298.02,298.02,6098
4/20/2018 10:42,297.951,298.3606,297.951,298.3606,15892
4/20/2018 10:41,298.39,298.51,297.87,298.065,12367
4/20/2018 10:40,298.3764,298.5441,298.3764,298.49,2054
4/20/2018 10:39,298.614,298.614,298.33,298.48,2492
4/20/2018 10:38,298.49,298.72,298.3693,298.3693,6339
4/20/2018 10:37,298.69,298.73,298.1756,298.35,8750
4/20/2018 10:36,298.811,298.92,297.79,298.72,25154
4/20/2018 10:35,298.7202,298.97,298.68,298.8,2475
4/20/2018 10:34,298.93,299.07,298.51,298.55,16760
4/20/2018 10:33,299.0448,299.1237,298.84,298.84,8263
4/20/2018 10:32,299.265,299.45,299.1,299.1,8187
4/20/2018 10:31,298.5336,299.28,298.5336,299.28,12333
4/20/2018 10:30,298.42,298.88,298.415,298.51,2700
4/20/2018 10:29,298.649,298.8,298.33,298.37,8494
4/20/2018 10:28,298.7,298.86,298.3624,298.675,8046
4/20/2018 10:27,298.87,298.94,298.32,298.6198,14195
4/20/2018 10:26,299.38,299.6,298.75,298.75,7529
4/20/2018 10:25,299.34,299.58,299.23,299.4388,6032
4/20/2018 10:24,299.46,299.51,299.09,299.42,12908
4/20/2018 10:23,299.39,299.98,299.31,299.49,13035
4/20/2018 10:22,299.45,299.8605,299.27,299.49,12675
4/20/2018 10:21,299.09,299.62,299,299.27,12023
4/20/2018 10:20,299.305,299.64,299,299.1125,11516
4/20/2018 10:19,298.8407,299.32,298.8407,299.2,13207
4/20/2018 10:18,298.3131,298.87,298.25,298.87,10301
4/20/2018 10:17,298.2252,298.55,298,298.43,8275
4/20/2018 10:16,298.3298,298.62,298.09,298.14,9025
4/20/2018 10:15,298.17,298.41,298.03,298.24,7150
4/20/2018 10:14,298.2601,298.37,297.72,298.1044,12504
4/20/2018 10:13,298.18,298.3999,298,298.245,11920
4/20/2018 10:12,298.918,298.93,297.682,298.37,34123
4/20/2018 10:11,299.5026,299.5026,298.75,298.905,11809
4/20/2018 10:10,299.49,299.7399,299.32,299.4158,14343
4/20/2018 10:09,299.6436,299.95,299.2251,299.42,21030
4/20/2018 10:08,298.96,299.86,298.95,299.62,24587
4/20/2018 10:07,299.3599,299.5,298.77,298.848,29350
4/20/2018 10:06,299,299.5,298.82,299.3547,22599
4/20/2018 10:05,298.95,299.43,298.63,299.01,21613
4/20/2018 10:04,298.785,299.31,298.63,298.95,33044
4/20/2018 10:03,298.536,298.83,298.31,298.73,20279
4/20/2018 10:02,297.64,298.64,297.64,298.4256,21426
4/20/2018 10:01,298.735,298.735,297.64,297.64,22120
4/20/2018 10:00,297.86,298.92,297.715,298.76,40527
4/20/2018 9:59,297.101,297.86,297.101,297.73,14860
4/20/2018 9:58,296.9,297.4,296.75,297.2128,10199
4/20/2018 9:57,296.82,297.23,296.7852,297.219,9044
4/20/2018 9:56,296.85,297.0564,296.641,296.6953,8792
4/20/2018 9:55,296.97,297.09,296.66,296.85,6519
4/20/2018 9:54,296.65,296.97,296.5,296.97,6103
4/20/2018 9:53,296.5452,296.8036,296.32,296.699,12706
4/20/2018 9:52,297.03,297.06,296.4,296.64,14873
4/20/2018 9:51,297.64,297.97,297.01,297.2,18322
4/20/2018 9:50,297.32,297.61,297.23,297.49,13116
4/20/2018 9:49,297.54,297.76,296.86,297.365,11058
4/20/2018 9:48,297.0478,297.76,296.9401,297.5665,11176
4/20/2018 9:47,296.79,297.04,296.41,297,21882
4/20/2018 9:46,296.9028,296.91,296.36,296.64,13919
4/20/2018 9:45,297.15,297.25,296.56,297,7708
4/20/2018 9:44,297.15,297.78,296.89,297.08,30577
4/20/2018 9:43,296.9302,297.33,296.21,297.15,28706
4/20/2018 9:42,296.5,297.25,296.4728,296.91,22411
4/20/2018 9:41,295.84,296.6,295.59,296.6,18860
4/20/2018 9:40,296.02,296.32,295.5,296.1047,32109
4/20/2018 9:39,295.7,296.36,295.41,296.18,35216
4/20/2018 9:38,295.815,296.129,295.7,295.79,13976
4/20/2018 9:37,296.2,296.382,295.81,295.98,29721
4/20/2018 9:36,296.3125,296.5,296.08,296.34,23035
4/20/2018 9:35,296.7754,296.7754,295.86,296.6,22701
4/20/2018 9:34,297.6178,297.8306,296.51,296.9199,36009
4/20/2018 9:33,297.05,298,296.7045,297.7,41926
4/20/2018 9:32,296.58,297.38,296.5,297.3299,64376
4/20/2018 9:31,294.8502,296.78,294.8502,296.6063,64964
4/20/2018 9:30,295.17,295.2,295,295,72778
4/19/2018 16:00,300.28,300.5,299.89,300.08,211514
4/19/2018 15:59,300.39,300.43,300.18,300.2,31641
4/19/2018 15:58,299.85,300.43,299.797,300.39,29569
4/19/2018 15:57,299.83,299.86,299.64,299.86,15224
4/19/2018 15:56,300.21,300.28,299.8,299.8,18236
4/19/2018 15:55,300.04,300.33,300.02,300.2,22976
4/19/2018 15:54,299.97,300.205,299.97,300.04,16215
4/19/2018 15:53,300.18,300.18,299.81,299.97,16253
4/19/2018 15:52,299.92,300.205,299.91,300.17,18521
4/19/2018 15:51,299.866,300.1,299.815,300.075,14109
4/19/2018 15:50,299.76,299.81,299.53,299.75,17819
4/19/2018 15:49,299.71,299.845,299.4901,299.6,14816
4/19/2018 15:48,299.9,300,299.48,299.77,21686
4/19/2018 15:47,300.41,300.42,299.58,299.9,22783
4/19/2018 15:46,300.3,300.45,300.24,300.27,13829
4/19/2018 15:45,300.44,300.44,300,300.33,11571
4/19/2018 15:44,300.76,301,300.45,300.45,22339
4/19/2018 15:43,300.3648,301,300.2,300.79,23124
4/19/2018 15:42,300.6188,300.6188,300.18,300.3,11182
4/19/2018 15:41,300.74,300.7429,300.38,300.65,9700
4/19/2018 15:40,300.875,301.01,300.7,300.75,25919
4/19/2018 15:39,300.53,300.96,300.485,300.87,13734
4/19/2018 15:38,300.84,300.97,300.22,300.47,18177
4/19/2018 15:37,300.47,300.99,300.39,300.85,18227
4/19/2018 15:36,300.08,300.63,300.02,300.49,34363
4/19/2018 15:35,299.96,300.1,299.7876,300.1,63823
4/19/2018 15:34,299.86,299.96,299.7,299.96,5632
4/19/2018 15:33,299.66,299.87,299.66,299.86,5050
4/19/2018 15:32,299.78,299.83,299.63,299.74,12985
4/19/2018 15:31,299.71,299.93,299.36,299.81,11149
4/19/2018 15:30,299.87,299.96,299.7,299.796,5700
4/19/2018 15:29,299.4653,299.95,299.41,299.87,14045
4/19/2018 15:28,299.75,299.88,299.301,299.44,8661
4/19/2018 15:27,299.68,299.98,299.62,299.8669,9410
4/19/2018 15:26,299.8153,299.97,299.65,299.68,10913
4/19/2018 15:25,299.56,299.94,299.5,299.7793,9059
4/19/2018 15:24,299.75,299.85,299.51,299.56,6208
4/19/2018 15:23,299.8,299.9739,299.57,299.61,16446
4/19/2018 15:22,299.8401,299.97,299.62,299.85,8868
4/19/2018 15:21,299.69,300,299.69,299.929,24623
4/19/2018 15:20,299.505,299.7,299.41,299.53,15784
4/19/2018 15:19,298.9199,299.56,298.91,299.5,22320
4/19/2018 15:18,298.81,299.075,298.72,298.91,6503
4/19/2018 15:17,298.9,298.9,298.63,298.73,6577
4/19/2018 15:16,299.3287,299.4399,298.9196,298.9196,7287
4/19/2018 15:15,299.255,299.45,299.21,299.42,4011
4/19/2018 15:14,299.19,299.41,299.001,299.3599,6446
4/19/2018 15:13,298.66,299.15,298.65,299.09,13182
4/19/2018 15:12,298.54,298.84,298.54,298.69,12550
4/19/2018 15:11,298.72,298.728,298.48,298.52,11048
4/19/2018 15:10,298.4,298.79,298.4,298.71,7204
4/19/2018 15:09,298.44,298.45,298.23,298.45,10598
4/19/2018 15:08,298.75,298.805,298.42,298.51,7339
4/19/2018 15:07,298.53,298.9,298.53,298.815,7620
4/19/2018 15:06,298.64,298.73,298.39,298.62,5425
4/19/2018 15:05,298.5682,298.78,298.34,298.78,8034
4/19/2018 15:04,298.61,298.84,298.51,298.555,9321
4/19/2018 15:03,299.18,299.18,298.31,298.5929,22515
4/19/2018 15:02,299.641,299.85,299.01,299.155,22316
4/19/2018 15:01,299.83,299.885,299.5201,299.885,12406
4/19/2018 15:00,299.58,299.97,299.58,299.905,37228
4/19/2018 14:59,299.3552,299.58,299.3552,299.51,11511
4/19/2018 14:58,299.315,299.65,299.2942,299.413,14352
4/19/2018 14:57,298.755,299.48,298.755,299.4,16739
4/19/2018 14:56,298.75,299.24,298.75,298.76,10539
4/19/2018 14:55,298.5,298.89,298.32,298.82,5334
4/19/2018 14:54,298.78,298.98,298.52,298.56,9565
4/19/2018 14:53,298.6625,298.82,298.51,298.82,4757
4/19/2018 14:52,298.57,298.77,298.49,298.66,8647
4/19/2018 14:51,298.59,298.675,298.5,298.5389,6125
4/19/2018 14:50,298.63,298.73,298.57,298.64,2739
4/19/2018 14:49,298.67,298.78,298.6192,298.63,4892
4/19/2018 14:48,298.7056,298.82,298.59,298.74,8522
4/19/2018 14:47,298.8252,298.87,298.65,298.7063,4620
4/19/2018 14:46,298.93,299.005,298.78,298.899,3520
4/19/2018 14:45,298.9,299.21,298.89,298.93,21903
4/19/2018 14:44,298.505,299,298.505,298.98,14529
4/19/2018 14:43,298.33,298.56,298.28,298.55,4531
4/19/2018 14:42,298.3602,298.4,298.19,298.21,5400
4/19/2018 14:41,298.23,298.52,298.16,298.33,11998
4/19/2018 14:40,297.9,298.41,297.9,298.2226,10243
4/19/2018 14:39,297.845,298,297.76,297.76,4365
4/19/2018 14:38,297.9,297.9,297.66,297.86,10015
4/19/2018 14:37,297.73,297.91,297.6175,297.88,3547
4/19/2018 14:36,297.9824,298,297.62,297.8,6180
4/19/2018 14:35,298.13,298.14,297.68,298,7643
4/19/2018 14:34,298.3,298.4008,298.07,298.07,5256
4/19/2018 14:33,298.305,298.52,298.17,298.3,8780
4/19/2018 14:32,298.42,298.42,298,298.305,5250
4/19/2018 14:31,298.5,298.6,298.2,298.3036,6523
4/19/2018 14:30,298.45,298.65,298.37,298.62,6155
4/19/2018 14:29,298.1431,298.4998,298.05,298.29,7637
4/19/2018 14:28,298.1511,298.25,298.01,298.025,4526
4/19/2018 14:27,298.129,298.129,297.82,298.12,5670
4/19/2018 14:26,298.3129,298.45,297.99,298.0225,9621
4/19/2018 14:25,297.52,298.49,297.52,298.49,6946
4/19/2018 14:24,297.65,297.8,297.6,297.6,4856
4/19/2018 14:23,297.3325,297.895,297.2832,297.71,4903
4/19/2018 14:22,297.44,297.51,297.25,297.29,14466
4/19/2018 14:21,297.721,297.98,297.435,297.435,6183
4/19/2018 14:20,297.86,298.0983,297.661,297.75,12461
4/19/2018 14:19,298.6,298.6,297.64,297.9244,11677
4/19/2018 14:18,298.5478,298.835,298.545,298.6601,8544
4/19/2018 14:17,298.399,298.6,298.28,298.5,11180
4/19/2018 14:16,298.53,298.53,298.28,298.34,4731
4/19/2018 14:15,298.75,298.81,298.43,298.48,7650
4/19/2018 14:14,298.79,298.81,298.4,298.745,5025
4/19/2018 14:13,298.52,298.9749,298.52,298.8,5757
4/19/2018 14:12,298.76,298.8311,298.33,298.52,8463
4/19/2018 14:11,299.09,299.16,298.64,298.77,10605
4/19/2018 14:10,298.9304,299.16,298.8,299.06,31815
4/19/2018 14:09,298.885,299,298.63,298.91,14831
4/19/2018 14:08,298.29,298.815,298.29,298.815,4602
4/19/2018 14:07,298.6398,298.6402,298.16,298.16,3798
4/19/2018 14:06,298.905,298.99,298.46,298.58,7805
4/19/2018 14:05,298.76,299,298.61,298.98,6850
4/19/2018 14:04,298.175,299,298.02,298.81,15084
4/19/2018 14:03,298.7,298.98,298.17,298.17,13455
4/19/2018 14:02,298.86,298.92,298.6076,298.785,10152
4/19/2018 14:01,298.52,299.09,298.34,298.86,14589
4/19/2018 14:00,298.69,299.18,298.4,298.4,15265
4/19/2018 13:59,298.46,298.8789,298.34,298.8499,9050
4/19/2018 13:58,298.65,298.93,298.58,298.6,6541
4/19/2018 13:57,298.6737,298.955,298.48,298.714,12740
4/19/2018 13:56,299.16,299.27,298.59,298.59,13863
4/19/2018 13:55,298.4437,299.28,298.4437,299.2,30962
4/19/2018 13:54,297.68,298.88,297.68,298.45,39983
4/19/2018 13:53,298.15,298.235,297.69,297.8752,15241
4/19/2018 13:52,297.86,298.38,297.6,298.13,21170
4/19/2018 13:51,297.265,298.14,297.26,297.955,36489
4/19/2018 13:50,297.005,297.34,296.8,297.2907,11256
4/19/2018 13:49,297.412,297.54,296.99,297.04,14959
4/19/2018 13:48,297.074,297.46,297.0301,297.31,12190
4/19/2018 13:47,297.235,297.34,296.83,297.1,6029
4/19/2018 13:46,297.24,297.4,297.215,297.2605,16378
4/19/2018 13:45,296.95,297.2,296.74,297.14,6943
4/19/2018 13:44,296.9131,297.0369,296.7927,296.96,10433
4/19/2018 13:43,296.84,297.08,296.84,296.95,9658
4/19/2018 13:42,296.59,296.84,296.59,296.7905,6100
4/19/2018 13:41,296.75,296.88,296.54,296.54,8575
4/19/2018 13:40,296.56,297.05,296.5132,296.71,19065
4/19/2018 13:39,296.39,296.61,296.2,296.46,6279
4/19/2018 13:38,296.1,296.53,296.09,296.37,4700
4/19/2018 13:37,295.92,296.167,295.74,296.09,6726
4/19/2018 13:36,295.8,295.9866,295.8,295.82,4000
4/19/2018 13:35,296.03,296.28,295.91,295.94,5434
4/19/2018 13:34,296.15,296.15,295.91,295.97,5576
4/19/2018 13:33,296.2063,296.266,296.031,296.2261,2978
4/19/2018 13:32,295.64,296.14,295.64,296.1,10272
4/19/2018 13:31,295.19,295.55,295.08,295.55,4700
4/19/2018 13:30,295.15,295.4,295.14,295.195,11739
4/19/2018 13:29,295.11,295.27,294.88,295.04,6986
4/19/2018 13:28,295.29,295.3,295.03,295.14,5920
4/19/2018 13:27,295.5799,295.5799,295.25,295.27,2340
4/19/2018 13:26,295.535,295.535,295.3202,295.4758,2541
4/19/2018 13:25,295.72,295.72,295.42,295.45,4441
4/19/2018 13:24,295.475,295.91,295.371,295.91,5786
4/19/2018 13:23,295.59,295.59,295.21,295.475,4423
4/19/2018 13:22,295.79,295.85,295.57,295.665,2978
4/19/2018 13:21,295.67,296,295.67,295.7701,6596
4/19/2018 13:20,295.64,295.8102,295.64,295.8102,1565
4/19/2018 13:19,295.6657,295.74,295.66,295.74,2005
4/19/2018 13:18,295.614,295.74,295.45,295.49,6922
4/19/2018 13:17,295.74,296.03,295.57,295.71,8360
4/19/2018 13:16,295.66,295.91,295.65,295.86,3100
4/19/2018 13:15,295.5619,295.84,295.4601,295.8,8741
4/19/2018 13:14,295.63,295.6779,295.45,295.568,5125
4/19/2018 13:13,295.42,295.68,295.02,295.63,11640
4/19/2018 13:12,295.81,295.825,295.03,295.5,11959
4/19/2018 13:11,296.32,296.32,295.81,295.834,11645
4/19/2018 13:10,296.51,296.73,296.34,296.425,7495
4/19/2018 13:09,296.92,296.92,296.445,296.51,11035
4/19/2018 13:08,296.64,296.88,296.63,296.8799,7115
4/19/2018 13:07,297.0275,297.055,296.511,296.68,8665
4/19/2018 13:06,296.925,297.0603,296.82,297.0603,10138
4/19/2018 13:05,297.02,297.2073,296.86,297,20912
4/19/2018 13:04,296.775,297.07,296.66,296.92,10950
4/19/2018 13:03,296.68,296.8141,296.45,296.8141,16691
4/19/2018 13:02,296.79,296.86,296.67,296.7438,3350
4/19/2018 13:01,296.96,296.96,296.55,296.77,8537
4/19/2018 13:00,296.74,297.24,296.74,296.97,16656
4/19/2018 12:59,297.1,297.1,296.51,296.93,15592
4/19/2018 12:58,296.61,297.1,296.57,297.02,8191
4/19/2018 12:57,296.84,296.84,296.3501,296.59,5848
4/19/2018 12:56,296.36,296.9,296.36,296.78,8025
4/19/2018 12:55,297.04,297.2016,296.11,296.11,12143
4/19/2018 12:54,296.7774,297.22,296.7774,297.04,35485
4/19/2018 12:53,296.82,297,296.64,296.7772,6543
4/19/2018 12:52,296.3706,296.75,296.18,296.75,7668
4/19/2018 12:51,296.55,296.55,296.13,296.34,7375
4/19/2018 12:50,296.45,296.585,296.4,296.55,6857
4/19/2018 12:49,296.03,296.56,296.03,296.56,10342
4/19/2018 12:48,295.555,296.04,295.555,296.04,6739
4/19/2018 12:47,295.72,295.72,295.061,295.6,7852
4/19/2018 12:46,295.79,295.91,295.73,295.82,3745
4/19/2018 12:45,295.47,295.87,295.31,295.8,6675
4/19/2018 12:44,295.95,295.95,295.49,295.5415,5747
4/19/2018 12:43,295.77,296.09,295.77,296,6354
4/19/2018 12:42,295.809,295.98,295.7719,295.88,1463
4/19/2018 12:41,296.01,296.17,295.53,295.6693,10060
4/19/2018 12:40,296.2836,296.5102,295.791,296.17,19041
4/19/2018 12:39,295.38,296.39,295.28,296.34,31945
4/19/2018 12:38,294.99,295.7,294.8876,295.4,21361
4/19/2018 12:37,295.1674,295.23,294.9064,294.9064,2275
4/19/2018 12:36,294.58,295.25,294.35,295.23,20408
4/19/2018 12:35,294.11,294.6118,294.11,294.46,2227
4/19/2018 12:34,294.5628,294.7,294.305,294.305,6766
4/19/2018 12:33,294.292,294.69,294.22,294.555,7055
4/19/2018 12:32,294.4,294.4566,294.27,294.27,3370
4/19/2018 12:31,294.16,294.62,294.16,294.4,12055
4/19/2018 12:30,294.07,294.1302,294.05,294.082,2411
